"StateCode","Population","Regime","Prev_Year2000","Prev_Year2001","Prev_Year2002","Prev_Year2003","Prev_Year2004","Prev_Year2005","Prev_Year2006","Prev_Year2007","Prev_Year2008","Prev_Year2009","Prev_Year2010","Prev_Year2011","Prev_Year2012","Prev_Year2013","Prev_Year2014","Prev_Year2015","Prev_Year2016","Prev_Year2017","Prev_Year2018","Prev_Year2019"
"5339","440021.501586169","No MDA","0.0438836508334598","0.0437707966008508","0.0436981248935718","0.0436321436949386","0.043564669508245","0.0434762582743082","0.0433876494547703","0.0424139454964069","0.0406790165332128","0.0388280315337119","0.0368554410226865","0.0348645456647092","0.0329940991500414","0.0307013847507289","0.0278047722654714","0.0248190894112468","0.0138191994850648","0.00762762629302379","0.00451269398915571","0.00410378940412785"
"2983","325694.423052579","No MDA","0.0770069354031057","0.0769342451731286","0.0769633161080573","0.0769596703568732","0.076944151002594","0.0768970422618583","0.0768089634247274","0.0766918225341366","0.0765471979578881","0.0763744771028421","0.0447761682298295","0.0308966198920966","0.0215448142851058","0.0152333077905716","0.0171758208019476","0.0170298007169165","0.0159865530413152","0.0147088344073126","0.0134697608361456","0.0122382681374345"
"2864","966456.804190874","No MDA","0.22216237148954","0.222221911866287","0.222427574954871","0.22261079155242","0.222793441156463","0.222959975565801","0.222958439329064","0.22138640696373","0.166200854164234","0.124199186376054","0.0913122933089153","0.0728246728913338","0.0783098078909323","0.0785701233959839","0.0673191393302212","0.0529150088582643","0.0434574675599149","0.0328214272949127","0.0260296402548659","0.0272793580084062"
"3453","4142850.99348941","No MDA","0.181442941425355","0.181500107626904","0.181670639115747","0.181836118124499","0.181967540030576","0.182095270009616","0.182080378553665","0.182039162991162","0.179169546620459","0.17414734572785","0.165776888386391","0.154156258878835","0.122414596587299","0.124294520581359","0.0871913583211163","0.0674986513040864","0.0686689952625865","0.0438251202568768","0.0310849278607713","0.0324820442106203"
"256","716090.819125786","No MDA","0.00539581682152015","0.00529539580900624","0.00517716693024803","0.00509359592514777","0.00500641073545513","0.00492195929775618","0.00478671345243447","0.00465399599593082","0.00447479303285872","0.0042128820618482","0.00389769616456499","0.00364948762891827","0.0033341711611989","0.0030449133469322","0.00274419198973742","0.00244075320092333","0.00217949077671573","0.00178119205589067","0.00183043562010652","0.0017542343122662"
"3010","568910.180326998","No MDA","0.0317872750179378","0.0317126485675068","0.031743907637829","0.0317213548908066","0.0316478357258729","0.0315498411768281","0.0314797408478604","0.0314155781823499","0.0312331917973047","0.0310414517093916","0.0172829458243213","0.0116788085389219","0.00796105207907913","0.00549334845719615","0.0061442031805511","0.00601370935395317","0.00560466305958754","0.0050781395953659","0.00460967625568406","0.00414555642192758"
"3000","96571.0826733708","No MDA","0.0246672149671445","0.0246117165850527","0.0245526270422761","0.0244896138609464","0.0244173165757035","0.0243529778347193","0.024266383975004","0.0241732509373766","0.0240676360709474","0.0134944534807023","0.00912627975836386","0.00636118106945706","0.00437972205603588","0.00302557630714007","0.00331515468805825","0.00320963464521717","0.0029689955656426","0.00268008613852601","0.002412622052102","0.00215961330403197"
"2871","556299.405369308","No MDA","0.0853349158571258","0.0852578466591521","0.0852862303492494","0.0853037270532592","0.0852984653787905","0.0852948345257678","0.0852483464264831","0.0851639475481754","0.0834961133549832","0.0806180847812889","0.0787853439234471","0.0765652544173342","0.06996402040873","0.0674393757548416","0.0643249153326193","0.0491791728639657","0.0433286449521565","0.0414325904012235","0.0390092992522654","0.037461193379769"
"2984","282431.47674638","No MDA","0.0426145888802809","0.0426188057162956","0.0426250329240226","0.0425634938967786","0.0425110833165521","0.0424320887065176","0.0423533361258111","0.0422064143743332","0.0420631898457473","0.02390391470941","0.0162577605132473","0.0114054289830116","0.00786872209558892","0.00545987033673812","0.00606777202062136","0.005922965821485","0.00551007738975328","0.00499034627294077","0.00450382060101826","0.00404525749889669"
"2998","105436.979964902","No MDA","0.0450817482123402","0.0450129326492322","0.0449698263083419","0.0449043059168013","0.0448327279894264","0.0447619637971827","0.0446534978408546","0.0445259743329392","0.0443959847027905","0.025198611792116","0.0171038244368913","0.0119892610850037","0.00826221486747358","0.00572355591655109","0.0063456423578249","0.00618646179447349","0.00573820896287831","0.00520334406559974","0.00469631464495003","0.00420919573273305"
